id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
159434,2023-06-16,piyodani urib yuborish,Bog'dod tumani,71.3242,40.4916,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2107,qizil,2007.0
159432,2023-07-01,to'qnashuv,Mingbuloq tumani,71.3113,40.8031,quruq,kun ochiq,yo'lning tog'ri qismi,2,Changan,CS 75,oq,2014.0
159431,2023-07-29,to'qnashuv,Qo'rg'ontepa tumani,72.777,40.7292,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2020.0
159430,2023-03-07,to'qnashuv,Bo'stonliq tumani,69.7803,41.5535,quruq,kun ochiq,boshqa holatlar,2,Lada(VAZ),2106,oq,1983.0
159429,2023-04-22,to'qnashuv,Uchqo'rg'on tumani,71.9519,40.9784,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Matiz,oq,2009.0
159428,2023-02-17,piyodani urib yuborish,Bo'stonliq tumani,69.8281,41.56,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 3,oq,2017.0
159427,2023-07-17,velosipedchini urib yuborish,Mingbuloq tumani,71.2867,40.8121,quruq,kun ochiq,yo'lning tog'ri qismi,2,Ravon,Nexia R3,oq,2020.0
159426,2022-08-06,ag'darilish,Bo'stonliq tumani,69.9023,41.6165,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,Nexia,oq,2012.0
159425,2023-07-28,to'qnashuv,Qo'rg'ontepa tumani,72.7634,40.7303,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Labo,oq,1993.0
159424,2023-07-29,to'qnashuv,Qo'rg'ontepa tumani,72.7971,40.8163,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2010.0
159423,2023-08-03,to'siqqa urilish,Uchqo'rg'on tumani,72.1571,41.1124,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 2,kulrang,2016.0
159422,2023-02-21,hayvonni urib yuborish,Bo'stonliq tumani,69.8828,41.6016,quruq,kun ochiq,boshqa holatlar,1,UAZ,3973,qaymoq rang,2016.0
159421,2023-07-28,YTHning boshqa turlari,Qo'rg'ontepa tumani,72.8031,40.7515,quruq,kun ochiq,yo'lning tog'ri qismi,1,VOLVO,440JA,qizil,2005.0
159420,2023-02-18,to'qnashuv,Bo'stonliq tumani,69.9199,41.6179,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Cobalt,oq,1991.0
159416,2023-07-31,to'qnashuv,Parkent tumani,69.6391,41.3026,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Spark,oq,2015.0
159415,2023-08-03,to'qnashuv,Bo'stonliq tumani,69.8721,41.5968,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,2009.0
159414,2023-07-25,to'qnashuv,Qo'rg'ontepa tumani,72.7961,40.7277,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2015.0
159413,2023-02-14,to'qnashuv,Pop tumani,70.6152,41.0227,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Malibu 2,qora,2018.0
159412,2023-07-24,to'qnashuv,Qo'rg'ontepa tumani,72.7436,40.7202,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2018.0
159411,2023-07-23,to'qnashuv,Qo'rg'ontepa tumani,72.7593,40.7299,quruq,kun ochiq,tartibga solingan chorraha,5,Daewoo,Damas,oq,1999.0
159409,2023-02-21,piyodani urib yuborish,Pop tumani,71.1747,40.9279,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2018.0
159408,2023-02-14,to'siqqa urilish,Pop tumani,70.5543,41.0775,xo'l,qor,boshqa holatlar,1,MAN,TGA,oq,2005.0
159407,2023-05-01,YTHning boshqa turlari,Uchqo'rg'on tumani,72.0149,41.0533,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Cobalt,oq,2016.0
159406,2023-02-17,to'qnashuv,Pop tumani,70.5057,41.1091,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Lacetti,oq,2011.0
159405,2023-02-15,to'qnashuv,Pop tumani,70.7603,40.9017,quruq,kun ochiq,boshqa holatlar,3,Hyundai,Atos,oq,2011.0
159404,2023-08-03,piyodani urib yuborish,Uchqo'rg'on tumani,72.0759,41.1153,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Malibu,oq,2014.0
159403,2023-07-26,to'qnashuv,Parkent tumani,69.7245,41.2984,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 2,kulrang,2015.0
159402,2023-03-08,to'qnashuv,Uychi tumani,71.8535,41.0198,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2016.0
159401,2023-03-06,piyodani urib yuborish,Uychi tumani,71.8414,41.0283,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2011.0
159400,2023-07-23,piyodani urib yuborish,Uchqo'rg'on tumani,71.9518,40.9783,quruq,kun ochiq,boshqa holatlar,4,Daewoo,Damas,oq,1998.0
159399,2023-02-15,to'qnashuv,Pop tumani,70.5124,41.1048,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Lacetti,oq,2011.0
159398,2023-03-04,piyodani urib yuborish,Uychi tumani,71.8029,40.9563,quruq,kun ochiq,piyodalar o'tish joyi,2,Daewoo,Damas,oq,2022.0
159397,2023-08-01,piyodani urib yuborish,Bektemir tumani,69.355,41.2339,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,qaymoq rang,2020.0
159396,2023-08-01,to'qnashuv,Olmazor tumani,69.1986,41.3692,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,oq,2013.0
159395,2023-03-01,piyodani urib yuborish,Uychi tumani,72.0161,41.1073,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2010.0
159394,2023-08-01,piyodani urib yuborish,Sirg'ali tumani,69.2612,41.2196,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2021.0
159392,2023-08-03,piyodani urib yuborish,Uychi tumani,71.8529,41.029,quruq,kun ochiq,boshqa holatlar,2,Ravon,Nexia R3,oq,2020.0
159391,2023-07-19,to'qnashuv,Jalaquduq tumani,72.6429,40.7178,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2011.0
159390,2023-02-22,to'qnashuv,Uychi tumani,71.8108,41.005,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Captiva,oq,2015.0
159389,2023-06-29,to'qnashuv,Jalaquduq tumani,72.6229,40.729,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2019.0
159388,2023-02-02,piyodani urib yuborish,Uychi tumani,71.8518,41.029,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Cobalt,kulrang,2018.0
159386,2023-07-03,to'qnashuv,Jalaquduq tumani,72.6431,40.8065,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,kulrang,2009.0
159385,2023-02-01,to'siqqa urilish,Uychi tumani,71.9594,41.0754,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,1998.0
159383,2023-08-03,to'siqqa urilish,Uychi tumani,71.8924,41.056,sirpanchiq,kun ochiq,boshqa holatlar,1,Daewoo,Nexia,kulrang,2019.0
159382,2023-02-15,to'qnashuv,Pop tumani,70.7152,40.9281,quruq,kun ochiq,boshqa holatlar,2,VOLVO,124,oq,2004.0
159381,2023-06-12,piyodani urib yuborish,Jalaquduq tumani,72.7211,40.6216,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,kulrang,2017.0
159379,2023-08-03,ag'darilish,Uychi tumani,71.7644,41.0342,sirpanchiq,kun ochiq,boshqa holatlar,2,Daewoo,Matiz,oq,2011.0
159376,2023-01-17,to'siqqa urilish,Uychi tumani,71.8478,41.0289,xo'l,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2017.0
159375,2023-06-06,piyodani urib yuborish,Jalaquduq tumani,72.6214,40.7231,quruq,kun ochiq,tartibga solingan chorraha,2,UAZ,PATRIOT,oq,2017.0
159373,2023-01-10,to'qnashuv,Uychi tumani,71.9359,41.0711,xo'l,qor,boshqa holatlar,2,Daewoo,Damas,oq,1998.0
159371,2023-02-18,to'qnashuv,Pop tumani,70.951,40.8,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia,oq,2010.0
159370,2023-01-09,piyodani urib yuborish,Uychi tumani,71.8407,41.0283,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2014.0
159369,2023-06-09,to'qnashuv,Jalaquduq tumani,72.6423,40.7185,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Nexia,ko'k,2011.0
159365,2023-06-20,piyodani urib yuborish,Jalaquduq tumani,72.6552,40.7784,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2019.0
159359,2023-05-28,ag'darilish,Jalaquduq tumani,72.6555,40.7307,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,nam asfalt,2015.0
159356,2023-04-20,to'qnashuv,Jalaquduq tumani,72.708,40.722,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Matiz,oq,2012.0
159353,2023-05-20,velosipedchini urib yuborish,Jalaquduq tumani,72.6211,40.723,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2013.0
159331,2023-05-17,to'qnashuv,Jalaquduq tumani,72.6333,40.7271,quruq,kun ochiq,yo'lning tog'ri qismi,6,Chevrolet,Damas,oq,2015.0
159327,2023-06-06,ag'darilish,Jalaquduq tumani,72.7008,40.7245,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Damas,oq,2022.0
159314,2023-08-03,to'qnashuv,Bo'stonliq tumani,69.9198,41.6179,quruq,kun ochiq,boshqa holatlar,2,Lada(VAZ),2106,qaymoq rang,1984.0
159312,2023-02-18,ag'darilish,Bo'stonliq tumani,69.9384,41.6237,quruq,kun ochiq,boshqa holatlar,1,ZIL,130Г,ko'k,1977.0
159311,2023-02-12,to'qnashuv,Bo'stonliq tumani,69.9228,41.6192,quruq,kun ochiq,boshqa holatlar,2,Lada(VAZ),NIVA 2131-00,oq,2015.0
159310,2023-08-03,piyodani urib yuborish,Sharof Rashidov tumani,67.9768,40.2001,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2022.0
159309,2023-06-05,to'qnashuv,Jalaquduq tumani,72.5609,40.7084,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,oq,2022.0
159308,2023-08-02,velosipedchini urib yuborish,G'allaorol tumani,67.6138,40.0195,quruq,kun ochiq,yo'lning tog'ri qismi,2,ISUZU,NQR 71PL,oq,2020.0
159307,2023-08-02,piyodani urib yuborish,Sharof Rashidov tumani,67.7576,40.1473,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia 2,kulrang,2010.0
159265,2023-04-23,YTHning boshqa turlari,Norin tumani,72.0448,40.9228,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2021.0
159264,2023-04-25,YTHning boshqa turlari,Norin tumani,71.981,40.9373,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2121,oq,1985.0
159263,2023-06-11,YTHning boshqa turlari,Jalaquduq tumani,72.6993,40.7282,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2010.0
159262,2023-06-22,to'qnashuv,Jalaquduq tumani,72.6238,40.7239,quruq,kun ochiq,yo'lning tog'ri qismi,2,Mercedes-Benz,1735,yashil,1994.0
159260,2023-04-09,ag'darilish,Yangiqo'rg'on tumani,71.7123,41.1684,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,1996.0
159259,2023-04-05,to'qnashuv,Yangiqo'rg'on tumani,71.6764,41.3037,quruq,kun ochiq,tartibga solinmagan chorraha,3,Daewoo,Nexia,kulrang,1996.0
159258,2023-04-10,to'qnashuv,Yangiqo'rg'on tumani,71.6664,41.0682,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,oq,1998.0
159257,2023-05-31,to'qnashuv,Jalaquduq tumani,72.6796,40.7273,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Labo,oq,2010.0
159256,2023-03-20,piyodani urib yuborish,Norin tumani,72.1175,40.9147,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Damas,oq,2018.0
159255,2023-02-03,velosipedchini urib yuborish,Norin tumani,72.1034,40.8917,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,oq,2020.0
159254,2023-03-14,to'qnashuv,Norin tumani,72.0448,40.9228,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Lacetti,oq,2019.0
159253,2023-06-05,velosipedchini urib yuborish,Jalaquduq tumani,72.7102,40.8273,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2020.0
159252,2023-03-19,piyodani urib yuborish,Norin tumani,72.117,40.9146,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2017.0
159251,2023-02-15,piyodani urib yuborish,Norin tumani,72.1156,40.9144,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Cobalt,oq,2013.0
159249,2023-06-20,to'qnashuv,Jalaquduq tumani,72.6214,40.7231,quruq,kun ochiq,yo'lning tog'ri qismi,5,Chevrolet,Cobalt,oq,2013.0
159242,2023-03-03,piyodani urib yuborish,Norin tumani,72.1164,40.9144,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Cobalt,oq,2020.0
159238,2023-05-28,to'qnashuv,Jalaquduq tumani,72.6166,40.7307,quruq,kun ochiq,yo'lning tog'ri qismi,2,SKIF (Скиф),8121,qizil,2019.0
159235,2023-02-23,to'qnashuv,Norin tumani,71.9505,40.9427,quruq,kun ochiq,yo'lning tog'ri qismi,2,IJ (ИЖ),Иж-2125,qaymoq rang,1988.0
159227,2023-03-05,to'qnashuv,Norin tumani,71.8998,40.9281,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2015.0
159225,2023-01-24,to'qnashuv,Norin tumani,72.1001,40.9162,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2014.0
159224,2023-01-05,to'qnashuv,Zangiota tumani,69.1247,41.2975,xo'l,kun ochiq,boshqa holatlar,1,Chevrolet,Spark,oq,2013.0
159218,2023-03-01,to'qnashuv,Norin tumani,72.0075,40.9307,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2022.0
159214,2023-02-26,velosipedchini urib yuborish,Norin tumani,71.8306,40.9301,quruq,kun ochiq,yo'lning tog'ri qismi,2,MMZ,4502,ko'k,1990.0
159213,2023-03-19,to'qnashuv,Norin tumani,71.9694,40.9402,quruq,kun ochiq,yo'lning burilish qismi,2,Chevrolet,Damas,oq,2012.0
159210,2023-06-06,to'qnashuv,Jalaquduq tumani,72.5608,40.7096,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2018.0
159209,2023-04-16,to'qnashuv,Jalaquduq tumani,72.708,40.7236,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Matiz,oq,2010.0
159208,2023-03-01,to'qnashuv,Norin tumani,72.1197,40.9154,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Damas,ko'k,2016.0
159203,2023-03-21,to'qnashuv,Norin tumani,71.8681,40.9326,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,qizil,1995.0
159202,2023-02-17,piyodani urib yuborish,Norin tumani,72.1075,40.8992,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,1999.0
159198,2023-02-03,piyodani urib yuborish,Norin tumani,72.1181,40.9149,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2022.0
159194,2023-05-10,velosipedchini urib yuborish,Jalaquduq tumani,72.5862,40.6817,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2012.0
159174,2023-08-02,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3522,41.315,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,oq,2021.0
159172,2023-04-20,to'qnashuv,Jalaquduq tumani,72.6238,40.724,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Spark,oq,2011.0
159171,2023-08-02,piyodani urib yuborish,Chilonzor tumani,69.2115,41.2705,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Nexia 3,kulrang,2018.0
159168,2022-12-15,piyodani urib yuborish,Jalaquduq tumani,72.623,40.7044,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2022.0
159167,2023-08-02,piyodani urib yuborish,Yangihayot tumani,69.2959,41.202,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2019.0
159164,2023-01-04,to'siqqa urilish,Norin tumani,72.1217,40.9157,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 2,oq,2007.0
159163,2023-04-29,piyodani urib yuborish,Jalaquduq tumani,72.6234,40.7062,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,xameleon,2010.0
159162,2023-08-02,piyodani urib yuborish,Yunusobod tumani,69.3002,41.3418,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Malibu,qora,2018.0
159160,2023-08-02,piyodani urib yuborish,Chilonzor tumani,69.1933,41.257,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia 2,oq,2015.0
159158,2023-01-02,to'qnashuv,Norin tumani,71.9622,40.9417,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,oq,2009.0
159156,2023-08-02,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3686,41.3545,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2005.0
159154,2023-08-02,piyodani urib yuborish,Chilonzor tumani,69.201,41.2682,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2017.0
159151,2023-08-02,piyodani urib yuborish,Olmazor tumani,69.2413,41.3483,quruq,kun ochiq,tartibga solingan chorraha,2,Daewoo,Matiz,kumush rang,2008.0
159149,2023-08-02,to'siqqa urilish,Mirobod tumani,69.2975,41.2771,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Tracker,oq,2019.0
159148,2023-06-21,to'qnashuv,Jarqo'rg'on tumani,67.418,37.5214,quruq,kun ochiq,yo'lning tog'ri qismi,3,Lada(VAZ),2106,oq,1984.0
159147,2023-01-18,piyodani urib yuborish,Norin tumani,72.1331,40.9168,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2022.0
159139,2023-08-02,piyodani urib yuborish,Uchtepa tumani,69.1962,41.277,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,kulrang,2018.0
159137,2023-08-02,to'qnashuv,Bektemir tumani,69.372,41.2331,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,nam asfalt,2015.0
159136,2023-03-11,piyodani urib yuborish,Yangiqo'rg'on tumani,71.7036,41.2057,quruq,kun ochiq,yo'lning tog'ri qismi,2,IJ (ИЖ),Иж-2125,qizil,1988.0
159131,2023-08-02,to'qnashuv,Yangiqo'rg'on tumani,71.6825,41.2894,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,oq,2019.0
159130,2023-08-01,to'qnashuv,Sharof Rashidov tumani,67.7737,40.0513,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,qora,2008.0
159129,2023-05-06,to'qnashuv,Jalaquduq tumani,72.6994,40.7253,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Tico,oq,2001.0
159128,2022-12-12,to'qnashuv,Zangiota tumani,69.1484,41.2071,quruq,qor,boshqa holatlar,1,Chevrolet,Nexia 3,oq,2019.0
159127,2023-04-18,to'qnashuv,Yangiqo'rg'on tumani,71.7262,41.1922,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,qaymoq rang,2002.0
159126,2023-07-03,to'qnashuv,Jalaquduq tumani,72.6475,40.7129,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,kulrang,2014.0
159125,2023-08-01,to'qnashuv,Zarbdor tumani,68.0875,40.0928,quruq,kun ochiq,yo'lning burilish qismi,3,Chevrolet,Nexia 3,oq,2019.0
159124,2023-05-09,to'qnashuv,Jalaquduq tumani,72.6398,40.7209,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2008.0
159123,2023-04-15,YTHning boshqa turlari,Zangiota tumani,69.1306,41.2262,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,DAMAS VAN,oq,2015.0
159062,2023-08-02,to'qnashuv,Yangiqo'rg'on tumani,71.6765,41.0504,xo'l,yomg'irli ,yo'lning tog'ri qismi,2,Daewoo,Lacetti,oq,2015.0
159044,2023-08-01,to'qnashuv,Mingbuloq tumani,71.4103,40.8231,quruq,kun ochiq,yo'lning tog'ri qismi,5,Daewoo,Damas,oq,2014.0
159043,2023-02-10,to'qnashuv,Bo'stonliq tumani,69.8941,41.6071,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2013.0
159035,2023-02-02,to'siqqa urilish,Bo'stonliq tumani,69.7502,41.56,quruq,kun ochiq,"ko'prik, estakada, va h.k",1,Chevrolet,Lacetti,oq,2013.0
159030,2023-02-06,ag'darilish,Bo'stonliq tumani,69.8844,41.6023,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,DAMAS VAN,oq,2022.0
159029,2023-02-08,to'qnashuv,Bo'stonliq tumani,69.8786,41.6098,quruq,kun ochiq,boshqa holatlar,2,MAZ-MAN (МАЗ-MAN),543268,oq,2020.0
159028,2023-02-08,piyodani urib yuborish,Bo'stonliq tumani,69.7376,41.5732,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2014.0
159027,2023-06-27,piyodani urib yuborish,Jarqo'rg'on tumani,67.4456,37.5278,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 2,oq,2011.0
159026,2023-06-27,to'qnashuv,Jarqo'rg'on tumani,67.418,37.5264,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,2011.0
159020,2023-08-01,to'qnashuv,Bo'stonliq tumani,69.9336,41.6257,quruq,kun ochiq,boshqa holatlar,2,Lada(VAZ),2101,oq,1974.0
159019,2023-06-27,to'qnashuv,Jarqo'rg'on tumani,67.4574,37.6075,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,2014.0
159018,2023-05-15,to'qnashuv,Chust tumani,71.196,40.944,quruq,kun ochiq,piyodalar o'tish joyi,1,Daewoo,Nexia,oq,2008.0
159010,2023-06-17,piyodani urib yuborish,Jarqo'rg'on tumani,67.414,37.5146,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2017.0
159009,2023-08-01,to'qnashuv,Bo'stonliq tumani,69.9144,41.6165,quruq,kun ochiq,"ko'prik, estakada, va h.k",2,Chevrolet,Nexia 3,oq,2017.0
159005,2023-01-17,to'qnashuv,Bo'stonliq tumani,69.9185,41.6219,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2018.0
159001,2023-01-17,to'qnashuv,Bo'stonliq tumani,69.76,41.5807,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2015.0
158999,2023-05-13,to'qnashuv,Chust tumani,71.2164,40.9585,quruq,kun ochiq,piyodalar o'tish joyi,1,Chevrolet,Nexia,oq,2009.0
158997,2023-01-15,to'qnashuv,Bo'stonliq tumani,69.8647,41.6065,quruq,kun ochiq,"ko'prik, estakada, va h.k",2,Chevrolet,Lacetti,oq,2016.0
158992,2023-05-13,to'qnashuv,Chust tumani,71.241,40.9945,quruq,kun ochiq,piyodalar o'tish joyi,1,Lada(VAZ),2106,oq,1987.0
158987,2023-05-14,hayvonni urib yuborish,Parkent tumani,69.707,41.2957,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 3,oq,2022.0
158984,2023-01-17,to'qnashuv,Bo'stonliq tumani,69.9235,41.6239,quruq,kun ochiq,tartibga solingan chorraha,2,Lada(VAZ),2107,qaymoq rang,2007.0
158982,2023-05-10,to'qnashuv,Chust tumani,71.2319,40.9844,quruq,kun ochiq,piyodalar o'tish joyi,1,Hyundai,Porter,oq,2012.0
158981,2023-07-24,piyodani urib yuborish,Parkent tumani,69.6801,41.2951,quruq,kun ochiq,piyodalar o'tish joyi,1,Chevrolet,Damas,oq,2021.0
158969,2023-01-08,to'qnashuv,Bo'stonliq tumani,69.8206,41.5934,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2009.0
158962,2023-01-09,to'siqqa urilish,Bo'stonliq tumani,69.9116,41.6155,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,TrailBlazer,qora,2023.0
158949,2023-01-03,to'qnashuv,Bo'stonliq tumani,69.7323,41.5711,quruq,kun ochiq,"ko'prik, estakada, va h.k",2,Chevrolet,Spark,oq,2017.0
158942,2022-12-19,to'siqqa urilish,Yangiqo'rg'on tumani,71.7267,41.1731,quruq,qor,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2006.0
158935,2023-01-06,to'qnashuv,Bo'stonliq tumani,69.6967,41.5346,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Malibu 2,qora,2018.0
158926,2022-12-22,to'qnashuv,Yangiqo'rg'on tumani,71.7037,41.2103,xo'l,qor,yo'lning tog'ri qismi,1,Daewoo,Damas,oq,2017.0
158924,2023-01-06,to'qnashuv,Bo'stonliq tumani,69.8963,41.6084,quruq,kun ochiq,"ko'prik, estakada, va h.k",2,Chevrolet,Nexia,oq,2015.0
158913,2023-01-03,to'qnashuv,Bo'stonliq tumani,69.7408,41.5621,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,1998.0
158902,2023-01-05,to'qnashuv,Bo'stonliq tumani,69.6716,41.5395,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2016.0
158866,2023-01-03,piyodani urib yuborish,Bo'stonliq tumani,69.8514,41.6017,xo'l,kun ochiq,boshqa holatlar,2,Kia,K2700 double cab,oq,2022.0
158758,2023-01-01,to'qnashuv,Zangiota tumani,69.1519,41.2305,xo'l,yomg'irli ,yo'lning tog'ri qismi,1,Chevrolet,DAMAS VAN,oq,2023.0
158755,2023-07-31,ag'darilish,Forish tumani,66.8346,40.5851,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2017.0
158750,2023-07-31,piyodani urib yuborish,Mirzacho'l tumani,68.0124,40.6942,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
158741,2023-06-11,to'qnashuv,Jarqo'rg'on tumani,67.2335,37.6659,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,qora,2023.0
158739,2023-06-13,to'qnashuv,Jarqo'rg'on tumani,67.4515,37.5883,quruq,kun ochiq,boshqa holatlar,2,Kia,K5,qora,2023.0
